2026-02-01 00:00:05 | ERROR | search | Unhandled exception type=ValueError message=unexpected None (env=prod, region=ap-southeast-1, ip=17.27.69.161, request_id=tyjcj90h9zfswx73, trace_id=jdsmnw6y8xds3ot3vizkp9cc, ua="curl/8.4.0")
2026-02-01 08:58:20 | ERROR | auth | Worker crashed: out of memory rss_mb=1816 (env=prod, region=eu-west-1, ip=200.27.156.114, request_id=d7u3oxun43p32wih, trace_id=4s7vk7p44efogsjk68nonh63, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 08:58:23 | ERROR | notifications | Unhandled exception type=ValueError message=unexpected None (env=prod, region=me-south-1, ip=25.194.248.64, request_id=dtzzc27pn6cp79d3, trace_id=e6knx97url9y4azj6pxhkgff, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 08:58:40 | ERROR | cache | Connection refused dependency=kms (env=dev, region=us-east-1, ip=230.7.87.49, request_id=sny2tfl5tp6zgryl, trace_id=a5og07gr6mrjmip5a4woqc5h, ua="curl/8.4.0")
2026-02-01 08:58:46 | ERROR | orders | Unhandled exception type=IOError message=unexpected None (env=dev, region=us-east-1, ip=91.82.45.246, request_id=x8pf2hcx0ld3afoy, trace_id=ha0nl36btzodm35te23svrq5, ua="curl/8.4.0")
2026-02-01 08:59:00 | ERROR | db | Connection refused dependency=cdn-edge (env=prod, region=us-east-1, ip=213.56.141.154, request_id=ch5osyommz3optqo, trace_id=8hpeibqij24z8o7ioegaa24a, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 08:59:07 | ERROR | notifications | Unhandled exception type=IOError message=null value (env=prod, region=ap-southeast-1, ip=42.92.45.146, request_id=h7qj7nfsgpedyfp8, trace_id=sobr949qk12kng0lyjy3wigu, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 08:59:22 | ERROR | db | Connection refused dependency=s3 (env=prod, region=me-south-1, ip=180.226.41.77, request_id=b2cvypahddpot1an, trace_id=nbs0rdnbh8njzp87zijzkj4d, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 08:59:24 | ERROR | inventory | DB timeout while fetching user profile user_id=7003 (env=prod, region=us-east-1, ip=189.137.158.79, request_id=y53jd00qjce45svt, trace_id=rhdfc8co48azxwj3v6usqglj, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 08:59:47 | ERROR | auth | Payment gateway returned 401 provider=paypal (env=prod, region=us-east-1, ip=50.223.48.136, request_id=nrnjo0o879pc6pdn, trace_id=mauhruvwo5jkso5fz4fvgqj3, ua="PostmanRuntime/7.36.0")
2026-02-01 09:00:17 | ERROR | inventory | Connection refused dependency=orders-api (env=prod, region=us-east-1, ip=230.160.221.46, request_id=tddt50o17uqter6k, trace_id=sctzlz0bdcb3j10o4vs041xy, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 09:00:38 | ERROR | frontend | Write operation failed: storage quota exceeded bucket=prod-uploads (env=dev, region=me-south-1, ip=98.96.143.248, request_id=tikx7xkpzm2nnsam, trace_id=wojtdkwshnx2mk7wvxe9vjh8, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 09:00:40 | ERROR | gateway | Data validation error: missing required field field=currency (env=prod, region=us-east-1, ip=157.119.122.9, request_id=ozld1xf5vg0rgr5y, trace_id=k920239mxr3uvm0ev59s31kk, ua="PostmanRuntime/7.36.0")
2026-02-01 09:00:43 | ERROR | worker | Unhandled exception type=KeyError message=index out of range (env=dev, region=me-south-1, ip=187.104.198.109, request_id=fmta6jd9aundizna, trace_id=s6be9t1gekqpqwmrheciffu8, ua="curl/8.4.0")
2026-02-01 09:00:56 | ERROR | payments | Worker crashed: out of memory rss_mb=1035 (env=staging, region=eu-west-1, ip=12.252.66.200, request_id=wzgr68whxalfkuuj, trace_id=5zm1haq5axffrph3qw9b60r8, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 09:01:03 | ERROR | api | DB timeout while fetching user profile user_id=6912 (env=prod, region=me-south-1, ip=7.32.173.139, request_id=3261psrzrm12eaz8, trace_id=i7awunmjnv1bb4w6aeolp2pl, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 09:01:21 | ERROR | email | Worker crashed: out of memory rss_mb=2230 (env=prod, region=ap-southeast-1, ip=128.83.198.142, request_id=lr48chec2ybhom3t, trace_id=ecegaqaw48ycygws1a3erxri, ua="curl/8.4.0")
2026-02-01 09:01:32 | ERROR | scheduler | Service dependency not responding dependency=kms (env=prod, region=ap-southeast-1, ip=175.231.8.86, request_id=0v2dgif1uyqk4dal, trace_id=abdg3ybsqy22r9tzb1xglpc8, ua="curl/8.4.0")
2026-02-01 09:01:34 | ERROR | email | Authentication failed due to invalid token user_id=8073 (env=prod, region=ap-southeast-1, ip=194.75.186.164, request_id=4mfjonozbowl1zi1, trace_id=bpcrhjk6kmqjo1xbuqek1cqb, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 09:01:40 | ERROR | auth | Authentication failed due to invalid token user_id=2313 (env=prod, region=us-east-1, ip=79.234.162.164, request_id=dk7p5qk018yq92w2, trace_id=kq3oof159di7pul1ukc219sp, ua="curl/8.4.0")
2026-02-01 09:01:49 | ERROR | storage | Payment gateway returned 401 provider=stripe (env=prod, region=ap-southeast-1, ip=186.65.86.6, request_id=pm4viriw55k1klkb, trace_id=hfpgtptbd25evd6zobt63w3h, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 09:01:54 | ERROR | notifications | Connection refused dependency=orders-api (env=staging, region=eu-west-1, ip=134.85.227.68, request_id=82ikcfgbbglf2tag, trace_id=oxy9d0uj5u9ohxo1x7hda8l2, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 09:02:04 | ERROR | storage | Service dependency not responding dependency=search-index (env=prod, region=us-east-1, ip=43.48.68.63, request_id=9bnc5p58pwlva85x, trace_id=ywzjhzy34fv55u1nskcvieyv, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 09:02:27 | ERROR | email | Write operation failed: storage quota exceeded bucket=staging-uploads (env=prod, region=eu-west-1, ip=81.199.151.239, request_id=b1zwmjx0bawly8cw, trace_id=a65xqthb7otbk4ltqn78zx0x, ua="curl/8.4.0")
2026-02-01 09:02:41 | ERROR | frontend | Authentication failed due to invalid token user_id=7853 (env=prod, region=us-east-1, ip=236.42.132.25, request_id=3rcionaxo036z829, trace_id=y9z6r6suc6qwnbpv5c9u6gfj, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 09:02:42 | ERROR | frontend | Write operation failed: storage quota exceeded bucket=prod-uploads (env=prod, region=ap-southeast-1, ip=213.52.196.243, request_id=3ohos1uagju9fs5u, trace_id=coen06pqwv3ehms7rznj127e, ua="PostmanRuntime/7.36.0")
2026-02-01 09:02:50 | ERROR | gateway | Payment gateway returned 400 provider=adyen (env=prod, region=us-east-1, ip=207.117.62.130, request_id=4t27hv0olcp0h22u, trace_id=0w749y3o4101luashjh1nqm5, ua="curl/8.4.0")
2026-02-01 09:03:21 | ERROR | scheduler | Service dependency not responding dependency=orders-api (env=dev, region=eu-west-1, ip=181.155.151.192, request_id=ifaz5cr583nqiz8s, trace_id=4uyielgok9l630482paf6v6g, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 09:04:08 | ERROR | worker | Upstream service unavailable dependency=email-smtp (env=dev, region=ap-southeast-1, ip=139.83.212.220, request_id=in7j6kb0nnbr79tb, trace_id=q9hgwxdn23rkig60roo6uu86, ua="curl/8.4.0")
2026-02-01 09:04:09 | ERROR | billing | Authentication failed due to invalid token user_id=7937 (env=prod, region=us-east-1, ip=72.37.152.109, request_id=3j9ecveqcyizxrxc, trace_id=mvb72m3sb5u01sequ8s24bkr, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 09:04:31 | ERROR | analytics | Authentication failed due to invalid token user_id=9579 (env=prod, region=ap-southeast-1, ip=39.67.47.47, request_id=qll3cvhjhfv553hi, trace_id=98qfpvpypl6k1svsd7bmyt56, ua="PostmanRuntime/7.36.0")
2026-02-01 09:04:40 | ERROR | payments | Worker crashed: out of memory rss_mb=7385 (env=prod, region=us-east-1, ip=129.246.24.131, request_id=6qktqg03udwidtnn, trace_id=tzsv183tem71mxodc4z99sca, ua="PostmanRuntime/7.36.0")
2026-02-01 09:04:43 | ERROR | profile | Authentication failed due to invalid token user_id=5670 (env=prod, region=me-south-1, ip=130.102.159.26, request_id=kavu2ekz0dmmqk26, trace_id=31ezyrv5y985obfsh2i9f4o0, ua="PostmanRuntime/7.36.0")
2026-02-01 09:04:48 | ERROR | frontend | Upstream service unavailable dependency=stripe (env=staging, region=ap-southeast-1, ip=222.32.62.165, request_id=whykmt089oq6lug5, trace_id=z11ctzviaby9rmzlgzgw446m, ua="PostmanRuntime/7.36.0")
2026-02-01 09:04:49 | ERROR | frontend | Write operation failed: storage quota exceeded bucket=staging-uploads (env=prod, region=us-east-1, ip=53.17.208.251, request_id=emxhey9x3ba4tw5d, trace_id=j9il445n5uv0wykfoxa4yfaa, ua="curl/8.4.0")
2026-02-01 09:04:50 | ERROR | db | DB timeout while fetching user profile user_id=9244 (env=prod, region=eu-west-1, ip=188.29.133.144, request_id=w008wdsrf2oqw7ho, trace_id=6g4eomqxns1vkmdiwebndb67, ua="curl/8.4.0")
2026-02-01 09:04:59 | ERROR | worker | Authentication failed due to invalid token user_id=5525 (env=dev, region=ap-southeast-1, ip=84.30.116.1, request_id=wair8wbpd071iw70, trace_id=io4mm15ov6uxg5m62rlxi0cb, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 09:05:10 | ERROR | analytics | Worker crashed: out of memory rss_mb=5880 (env=staging, region=me-south-1, ip=34.4.155.56, request_id=t2tiehj3w6vs5745, trace_id=vcpcyeix8ihuku6cpcq5gpq8, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 09:05:32 | ERROR | scheduler | Data validation error: missing required field field=email (env=staging, region=eu-west-1, ip=7.167.122.137, request_id=g1w89seg60b71jst, trace_id=sefcuavgwt8a02o8ma2dm1jj, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 09:05:35 | ERROR | cache | Service dependency not responding dependency=payments-api (env=prod, region=us-east-1, ip=3.230.84.57, request_id=d98xf2mdh3wzyl1e, trace_id=j3lgv8to0l9mfh7trqo08fl2, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 09:06:03 | ERROR | frontend | Upstream service unavailable dependency=redis (env=prod, region=ap-southeast-1, ip=129.124.36.150, request_id=ykbn0nd5fhp06hne, trace_id=aqfc1c14wnnhgjmm1zrdxfew, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 09:06:09 | ERROR | worker | Write operation failed: storage quota exceeded bucket=prod-backups (env=prod, region=eu-west-1, ip=195.90.81.160, request_id=ws5uz7vfkre53yfb, trace_id=wrv5bxxjauzm9k2clyp1fd2t, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 09:06:36 | ERROR | cache | Worker crashed: out of memory rss_mb=4145 (env=prod, region=eu-west-1, ip=25.226.6.79, request_id=oz6ke64yj41clknr, trace_id=rfp79meqasimtob6v56tfb40, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 09:06:41 | ERROR | inventory | Worker crashed: out of memory rss_mb=3554 (env=staging, region=us-east-1, ip=200.39.4.18, request_id=xotzd605rv6ot0vr, trace_id=cyyylunx5vsoqiwjrjmtavs0, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 09:07:00 | ERROR | auth | Connection refused dependency=payments-api (env=prod, region=me-south-1, ip=254.241.174.3, request_id=2feokngjjzl76mjb, trace_id=ogp7msm34gvfyi99sywtjqch, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 09:07:14 | ERROR | billing | Data validation error: missing required field field=currency (env=staging, region=me-south-1, ip=161.58.207.19, request_id=4l9k3mizwqgzqm35, trace_id=bw6vmzp9a7xw2q2rmsu51yxu, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 09:07:25 | ERROR | gateway | Service dependency not responding dependency=payments-api (env=prod, region=ap-southeast-1, ip=138.32.25.8, request_id=5wh8wo6b7mysa436, trace_id=7l2r301d8npgt8s93tghdihb, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 09:07:37 | ERROR | frontend | Upstream service unavailable dependency=postgres (env=prod, region=ap-southeast-1, ip=188.67.92.96, request_id=zd39zswgw9hawhlb, trace_id=u6skcjlpoe4wl235gxx4nown, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 09:07:39 | ERROR | profile | Write operation failed: storage quota exceeded bucket=prod-backups (env=prod, region=me-south-1, ip=28.194.216.202, request_id=aaj1yc51o4adjdya, trace_id=y6f8ftifvy78n026un5g2yq3, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 09:08:14 | ERROR | frontend | Worker crashed: out of memory rss_mb=1308 (env=dev, region=eu-west-1, ip=77.104.64.183, request_id=05hcxihggvb1bzh1, trace_id=d2bb74s3v9fq4vuk4b90m2de, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 09:08:16 | ERROR | storage | Authentication failed due to invalid token user_id=4259 (env=prod, region=ap-southeast-1, ip=92.57.22.146, request_id=n85qcpegmnu2p17e, trace_id=i8hm78ot2wvqslj2xmyzzjul, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 09:08:35 | ERROR | auth | Unhandled exception type=RuntimeError message=permission denied (env=staging, region=eu-west-1, ip=179.98.213.192, request_id=sf60jciytfbgn66o, trace_id=mdqx7zeoicnk0zs81tfo768i, ua="curl/8.4.0")
2026-02-01 09:08:42 | ERROR | db | Unhandled exception type=PermissionError message=index out of range (env=prod, region=us-east-1, ip=169.59.161.177, request_id=ek890hx3p2crvx5p, trace_id=jdeav2hch9r352c8n3t1or0g, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 09:08:53 | ERROR | scheduler | Worker crashed: out of memory rss_mb=4358 (env=prod, region=ap-southeast-1, ip=215.106.85.216, request_id=xg885p5xel63ulpj, trace_id=jbelt3oduh5da8095r2kfnkl, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 09:09:07 | ERROR | profile | Worker crashed: out of memory rss_mb=759 (env=prod, region=ap-southeast-1, ip=117.186.141.195, request_id=la2clq6qf4ca983t, trace_id=w2edraa310orybf20zgy67zf, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 09:09:16 | ERROR | orders | Unhandled exception type=RateLimitError message=index out of range (env=prod, region=us-east-1, ip=221.211.12.248, request_id=9he1lapyiyi4gsy2, trace_id=xthbsnlv2ddnhupgrti7a69z, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 09:09:21 | ERROR | auth | Connection refused dependency=kms (env=prod, region=eu-west-1, ip=142.85.202.120, request_id=kx0j5npdtie2j5rj, trace_id=tmb6l3ghemk3ua0ktdzv9i29, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 09:09:41 | ERROR | gateway | Upstream service unavailable dependency=payments-api (env=dev, region=eu-west-1, ip=109.12.84.235, request_id=sj5ye37zw3o9ldhb, trace_id=b901ddf8y7vtz95jng5psi4p, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 09:09:50 | ERROR | payments | Service dependency not responding dependency=payments-api (env=staging, region=us-east-1, ip=36.57.235.116, request_id=3nzznzifh3qo0id9, trace_id=20zcqviiw3c4766vak51uklh, ua="PostmanRuntime/7.36.0")
2026-02-01 09:10:06 | ERROR | db | Data validation error: missing required field field=sku (env=prod, region=us-east-1, ip=95.233.165.5, request_id=zjg451ggeciptair, trace_id=5rl75ie229wm0blkws8zyqr3, ua="PostmanRuntime/7.36.0")
2026-02-01 09:10:10 | ERROR | cache | Service dependency not responding dependency=stripe (env=prod, region=ap-southeast-1, ip=204.41.57.10, request_id=5eqh9vwzc2osb8f5, trace_id=224za3zohno4xu2gygp97gwt, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 09:10:11 | ERROR | inventory | Data validation error: missing required field field=token (env=prod, region=us-east-1, ip=174.49.67.40, request_id=wzldy7knw8a7lcek, trace_id=1u1rehcnrnxf9ns9s6p6vd00, ua="PostmanRuntime/7.36.0")
2026-02-01 09:10:34 | ERROR | inventory | Data validation error: missing required field field=user_id (env=prod, region=me-south-1, ip=22.143.174.73, request_id=b7if5w1d9d452vg4, trace_id=pzpgchcfn6owgjoylt52gnpu, ua="PostmanRuntime/7.36.0")
2026-02-01 09:10:35 | ERROR | payments | Upstream service unavailable dependency=search-index (env=prod, region=me-south-1, ip=123.20.96.152, request_id=hfpgmjay9f48ltr6, trace_id=qglq4nuk6seb6kn7jlx5948a, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 09:10:50 | ERROR | cache | DB timeout while fetching user profile user_id=9464 (env=prod, region=us-east-1, ip=97.82.13.106, request_id=xj9cg5jmcoim68k0, trace_id=oyk806ru63qqjyt84bjvm15l, ua="curl/8.4.0")
2026-02-01 09:10:56 | ERROR | notifications | Upstream service unavailable dependency=payments-api (env=prod, region=us-east-1, ip=215.94.220.165, request_id=jiq0imj3l7lgwump, trace_id=fqe6a76e2kbeivah37tr85ia, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 09:11:23 | ERROR | worker | Payment gateway returned 502 provider=stripe (env=prod, region=me-south-1, ip=38.153.31.6, request_id=bzsfbnnjq57iwtql, trace_id=ngkak331pclduupplb558lw5, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 09:11:27 | ERROR | notifications | Unhandled exception type=RuntimeError message=index out of range (env=dev, region=me-south-1, ip=90.45.239.164, request_id=wc53uh6b21dshlrk, trace_id=jp67698lkr91hwxyt3y44ceb, ua="curl/8.4.0")
2026-02-01 09:11:28 | ERROR | db | Data validation error: missing required field field=amount (env=prod, region=me-south-1, ip=222.199.166.250, request_id=35idtf4q288devy8, trace_id=ju8gdhs6s5aq64yosbh867t7, ua="curl/8.4.0")
2026-02-01 09:11:31 | ERROR | worker | Connection refused dependency=email-smtp (env=staging, region=ap-southeast-1, ip=142.167.62.22, request_id=tsg1frtfyeg7i8gi, trace_id=6jt5t98w62ql0gyrzkp4xzca, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 09:11:41 | ERROR | gateway | Write operation failed: storage quota exceeded bucket=prod-backups (env=prod, region=us-east-1, ip=82.51.15.189, request_id=z7xtc8bt3oi14jje, trace_id=3pswcdd7znxlzkgy0wzxb828, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 09:11:45 | ERROR | inventory | Upstream service unavailable dependency=postgres (env=prod, region=us-east-1, ip=236.154.171.63, request_id=z2saug2xlseocy0r, trace_id=m2is54a9q430fu7y8v2qjw7p, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 09:11:54 | ERROR | payments | Write operation failed: storage quota exceeded bucket=staging-uploads (env=staging, region=ap-southeast-1, ip=212.73.246.78, request_id=09m6klc24pcj4cuo, trace_id=6ixwt78xqilmcnjlaf7nnr0t, ua="curl/8.4.0")
2026-02-01 09:12:00 | ERROR | scheduler | Payment gateway returned 401 provider=paypal (env=prod, region=me-south-1, ip=190.82.189.4, request_id=46sn8qmcyfw5vtnf, trace_id=aeak0u8f0udozsvuup7qfjg4, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 09:12:05 | ERROR | db | Worker crashed: out of memory rss_mb=1911 (env=prod, region=eu-west-1, ip=84.25.138.224, request_id=esi6i72acabsz26d, trace_id=u22auht1z0pe6b4wszt8vv1z, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 09:12:21 | ERROR | db | DB timeout while fetching user profile user_id=5527 (env=prod, region=ap-southeast-1, ip=161.139.210.46, request_id=wnkgp1rwcqsm6k2f, trace_id=fti7obrzk1b0psxihz8iq6uc, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 09:12:24 | ERROR | cdn | Worker crashed: out of memory rss_mb=4331 (env=prod, region=eu-west-1, ip=186.101.85.92, request_id=9uiajyoc217cye3z, trace_id=gr8qpbcxos97zm0fafdxbqer, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 09:12:27 | ERROR | profile | Worker crashed: out of memory rss_mb=6916 (env=prod, region=us-east-1, ip=48.98.181.127, request_id=qt66sy963or935jf, trace_id=vnexuwqekj948qt3i3l3y68f, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 09:12:31 | ERROR | email | Unhandled exception type=RuntimeError message=index out of range (env=prod, region=eu-west-1, ip=70.57.37.227, request_id=116w8c77ti4nlduv, trace_id=bawkz27vznsf5mslbcajneg3, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 09:12:42 | ERROR | email | Unhandled exception type=MemoryError message=index out of range (env=prod, region=me-south-1, ip=74.118.152.147, request_id=hzbjfsj3h8xs28k6, trace_id=82uxbvl75f8yv2r1nzv69t5h, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 09:13:05 | ERROR | email | Unhandled exception type=PermissionError message=index out of range (env=staging, region=us-east-1, ip=43.146.92.78, request_id=1iufbh4qxo0tep5z, trace_id=w5hmuiyusre9p6drince1jq7, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 09:13:12 | ERROR | gateway | Payment gateway returned 502 provider=adyen (env=prod, region=eu-west-1, ip=176.68.12.106, request_id=r492yeei2ni27r74, trace_id=ecd6ez4x077wd6mdirugwkio, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 09:13:20 | ERROR | billing | Service dependency not responding dependency=payments-api (env=prod, region=ap-southeast-1, ip=181.125.233.8, request_id=y7u2csqtwp6d3uw1, trace_id=orhbb4dsdkpfe5s3l1d5g8uy, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 09:13:25 | ERROR | auth | Service dependency not responding dependency=s3 (env=prod, region=me-south-1, ip=227.246.127.41, request_id=exsz6372i6h3om9h, trace_id=xxcimnct1h1t22o1o2pajm3j, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
