2026-02-01 00:00:07 | WARN | search | Rate limit nearing threshold remaining=17 (env=dev, region=ap-southeast-1, ip=5.167.240.107, request_id=q58cyw4g0u1g404w, trace_id=ga8rz5tl68r0vmzz00duessx, ua="PostmanRuntime/7.36.0")
2026-02-01 11:50:04 | WARN | kms | Retrying request to upstream service attempt=5 (env=prod, region=us-east-1, ip=201.218.243.107, request_id=dhypw8f2pw8wr8zh, trace_id=3a3qz1fu9he9x54jzn89gzom, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 11:50:10 | WARN | analytics | Retrying request to upstream service attempt=2 (env=staging, region=us-east-1, ip=137.84.193.122, request_id=lms4ghx1ofzo3mvd, trace_id=ymze9nw2bu5styhpsl1azujy, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 11:50:25 | WARN | kms | Circuit breaker half-open dependency=cdn-edge (env=dev, region=us-east-1, ip=81.250.229.189, request_id=y6g3xuc3qod6sc00, trace_id=7z5esekrd22cog1grgtlrg5b, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 11:50:27 | WARN | profile | High memory usage warning mem=77% (env=prod, region=us-east-1, ip=124.204.173.56, request_id=j1sk2egxla0oxzq8, trace_id=06r6o7ixaz3q290rxt29hmu9, ua="curl/8.4.0")
2026-02-01 11:50:31 | WARN | orders | Retrying request to upstream service attempt=4 (env=prod, region=us-east-1, ip=142.251.128.216, request_id=ql3esd4mpd1cuw0n, trace_id=jrxgjnt644if1atx22nsdhlg, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 11:50:32 | WARN | payments | Rate limit nearing threshold remaining=22 (env=staging, region=ap-southeast-1, ip=216.123.36.242, request_id=y1zc12wp8vf2mfju, trace_id=32xiwskfzxwlfybzav4s6wjn, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 11:50:52 | WARN | frontend | Payment provider latency high (504ms) (env=prod, region=us-east-1, ip=155.254.74.62, request_id=npn7c8s54c4d4w0e, trace_id=feqld1p05sho7jgc2xz5y6rx, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 11:50:53 | WARN | profile | Payment provider latency high (1820ms) (env=prod, region=us-east-1, ip=238.67.196.139, request_id=ozvc7f7lxmt04uf3, trace_id=d0559o8rhszpf6a6o0urbusr, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 11:50:54 | WARN | storage | Retrying request to upstream service attempt=3 (env=prod, region=me-south-1, ip=99.140.12.238, request_id=qr4y3lq90w90tttm, trace_id=r5l9uokvr39tfrqqk71yvtmd, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 11:50:57 | WARN | search | Disk usage above 80% disk=87% (env=prod, region=eu-west-1, ip=2.160.45.131, request_id=f34rcad5ufr38dkq, trace_id=l6vrw53bkn2gn97n7x1etxnv, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 11:51:00 | WARN | search | Disk usage above 80% disk=83% (env=prod, region=us-east-1, ip=193.218.177.75, request_id=af4d2wzyndrw6u1d, trace_id=a4cx7siz0qy67a1kcfa2flyf, ua="curl/8.4.0")
2026-02-01 11:51:06 | WARN | kms | Disk usage above 80% disk=92% (env=prod, region=eu-west-1, ip=5.252.25.80, request_id=kyp8wkhdmethxczl, trace_id=iwolu2n04rsmlxg31p2gyqrw, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 11:51:08 | WARN | auth | Disk usage above 80% disk=85% (env=prod, region=me-south-1, ip=131.38.145.8, request_id=wa5g1ecuvwi90kxi, trace_id=ndoof2n8bjdwmuj196furv98, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 11:51:11 | WARN | cdn | Slow response detected (1906ms) endpoint=/files/2456 (env=prod, region=ap-southeast-1, ip=220.145.214.40, request_id=n4fbtixaxpai9vx3, trace_id=ezt1sdmer2sa109hhuj7hciw, ua="curl/8.4.0")
2026-02-01 11:51:12 | WARN | gateway | Payment provider latency high (1279ms) (env=staging, region=ap-southeast-1, ip=26.54.197.130, request_id=3qwcb5tox2pzt6yl, trace_id=dpujky5vs9er0m3gkmt8dqjn, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 11:51:18 | WARN | api | Elevated error rate observed window_s=30 rate=4.5% (env=prod, region=me-south-1, ip=71.36.165.250, request_id=ddsrqohla0lu0p81, trace_id=xfdtlvmk4izeuhcjcqg2ikh8, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 11:51:19 | WARN | storage | Retrying request to upstream service attempt=3 (env=dev, region=us-east-1, ip=78.228.66.25, request_id=cqm6o46hnvd1qune, trace_id=3i2o4eas9xmfybi5hw9nvayg, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 11:51:34 | WARN | kms | Disk usage above 80% disk=82% (env=staging, region=me-south-1, ip=33.95.15.24, request_id=r719sn506hp0egpn, trace_id=jequbzkhe6thcgpa5u04dscq, ua="PostmanRuntime/7.36.0")
2026-02-01 11:51:47 | WARN | gateway | Payment provider latency high (3370ms) (env=prod, region=ap-southeast-1, ip=28.230.152.155, request_id=25zdglt5p9eeon4g, trace_id=vwi7mbsc74jzyl02zx2gcea9, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 11:51:48 | WARN | scheduler | Queue backlog growing size=156 (env=staging, region=ap-southeast-1, ip=203.248.126.250, request_id=on2iwxuag2g0gdte, trace_id=fc45ddzryivrit5nj533bwh8, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 11:51:49 | WARN | api | High memory usage warning mem=88% (env=prod, region=us-east-1, ip=7.38.60.140, request_id=8s8jex9xkp83b96c, trace_id=6f1ylxxbz371je2d3om84deh, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 11:52:08 | WARN | auth | Queue backlog growing size=143 (env=staging, region=ap-southeast-1, ip=100.3.40.186, request_id=8t8io23js7mpg07e, trace_id=su2fkcdp5enu6uu255lguvns, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 11:52:13 | WARN | auth | Queue backlog growing size=7191 (env=dev, region=ap-southeast-1, ip=112.244.76.114, request_id=8e8s80v7ldo0vjtc, trace_id=v6t38efy3kaa6nund1py1om1, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 11:52:18 | WARN | notifications | Circuit breaker half-open dependency=s3 (env=dev, region=ap-southeast-1, ip=57.157.61.187, request_id=iyvt3iqlzpge0i90, trace_id=71trznysqqk60ujv6jpic2ob, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 11:52:30 | WARN | billing | Circuit breaker half-open dependency=cdn-edge (env=dev, region=eu-west-1, ip=195.203.119.59, request_id=yaaeb8157jop0shh, trace_id=t56fv84ru9g5xr3kxtiad8s7, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 11:52:31 | WARN | cache | High memory usage warning mem=60% (env=dev, region=ap-southeast-1, ip=7.149.27.211, request_id=2ecco9703oce7vta, trace_id=sebec52nj68fgypny2ruzf8p, ua="PostmanRuntime/7.36.0")
2026-02-01 11:52:32 | WARN | db | Disk usage above 80% disk=86% (env=prod, region=us-east-1, ip=119.196.185.90, request_id=n2cr0buecwvoli0c, trace_id=o3dp903e9l8yzy3rb446xv77, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 11:52:40 | WARN | inventory | Payment provider latency high (3347ms) (env=prod, region=me-south-1, ip=238.5.12.96, request_id=lob1mesyy9rcrc13, trace_id=d9cac59hff3ig86o0si752gt, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 11:52:53 | WARN | billing | Disk usage above 80% disk=98% (env=dev, region=us-east-1, ip=6.248.67.186, request_id=36rdhhm2tet843hb, trace_id=sv4vc5t7icyae2qvoefgunj9, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 11:52:57 | WARN | auth | Slow response detected (1842ms) endpoint=/users/8564/profile (env=prod, region=us-east-1, ip=206.194.166.153, request_id=xz3ihcxubpc0g622, trace_id=40uliu1idrvgkx3dbjegunnf, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 11:53:02 | WARN | gateway | Temporary network jitter detected rtt_ms=767 (env=prod, region=us-east-1, ip=32.228.189.201, request_id=3uuvzbkhvvuocxag, trace_id=e4ks309oy32tpli72vek7put, ua="curl/8.4.0")
2026-02-01 11:53:04 | WARN | orders | Rate limit nearing threshold remaining=14 (env=prod, region=ap-southeast-1, ip=181.248.61.120, request_id=khq20xvkpmrmu75h, trace_id=htt2d0s4o3p1cje0v3l1dgvx, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 11:53:06 | WARN | orders | Retrying request to upstream service attempt=1 (env=dev, region=eu-west-1, ip=221.21.52.44, request_id=d0u1a403c6700syy, trace_id=ypiu96161gpm2v3k9y9uhz1e, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 11:53:15 | WARN | gateway | Elevated error rate observed window_s=120 rate=8.3% (env=prod, region=ap-southeast-1, ip=101.111.244.39, request_id=o6f672dgpm5r6lrh, trace_id=15dsc7is8ss7dk5obir83gxe, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 11:53:16 | WARN | scheduler | High memory usage warning mem=70% (env=prod, region=me-south-1, ip=227.169.112.227, request_id=ej41jt4amvn2scsr, trace_id=aemgoobtftfq7dkpgd47tou6, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 11:53:18 | WARN | search | Disk usage above 80% disk=93% (env=dev, region=us-east-1, ip=214.254.179.120, request_id=p68lb2ccsmc7c4q3, trace_id=diuwbyhr97kud8qwzqho8gvb, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 11:53:19 | WARN | scheduler | Queue backlog growing size=2261 (env=prod, region=eu-west-1, ip=212.67.49.3, request_id=eqyvfj4bk6iq4gzg, trace_id=11m0pymeop6rlnpz1i57csm5, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 11:53:21 | WARN | profile | Slow response detected (825ms) endpoint=/admin/config (env=staging, region=us-east-1, ip=76.55.210.192, request_id=zrvmj37wj6taeak4, trace_id=e7xk35n37u9mwzalobws5es0, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 11:53:33 | WARN | billing | Temporary network jitter detected rtt_ms=483 (env=prod, region=me-south-1, ip=251.139.238.42, request_id=ju4c4orpcglfeo2v, trace_id=0f2ciwly4qw9t2n4q2n9h14i, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 11:53:35 | WARN | cache | Payment provider latency high (2757ms) (env=prod, region=me-south-1, ip=29.183.240.144, request_id=ldightw98oqmkg07, trace_id=qlvcv4q6b2gq48dezyjmdxb0, ua="curl/8.4.0")
2026-02-01 11:53:36 | WARN | profile | Retrying request to upstream service attempt=3 (env=prod, region=me-south-1, ip=218.98.128.64, request_id=6z1i683nb0civ6ua, trace_id=g5xl02383ez24ohdalk3m7ku, ua="PostmanRuntime/7.36.0")
2026-02-01 11:53:37 | WARN | orders | Retrying request to upstream service attempt=2 (env=staging, region=me-south-1, ip=193.5.206.104, request_id=ehb2eu638vy4r8s6, trace_id=tbgd7nzsscg1oasawozfka2i, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 11:53:39 | WARN | billing | Temporary network jitter detected rtt_ms=537 (env=prod, region=us-east-1, ip=39.206.64.197, request_id=2hn3p8enk3crrsud, trace_id=i4o5wgmvtnegw64fvgdowcml, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 11:53:40 | WARN | cdn | Rate limit nearing threshold remaining=35 (env=prod, region=eu-west-1, ip=214.4.179.22, request_id=4uexvslxvjb31ei1, trace_id=s20vqce96d1mbs079h74broz, ua="curl/8.4.0")
2026-02-01 11:53:41 | WARN | auth | Rate limit nearing threshold remaining=9 (env=prod, region=ap-southeast-1, ip=243.160.79.200, request_id=o8y69udp8psc5djd, trace_id=pmgzntr39mqp99p77a6d22ur, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 11:53:44 | WARN | inventory | Temporary network jitter detected rtt_ms=265 (env=prod, region=ap-southeast-1, ip=146.245.170.58, request_id=qebhidi6gdd1t6hf, trace_id=n4tfujwaj5q4rc64xipedib5, ua="curl/8.4.0")
2026-02-01 11:53:45 | WARN | auth | Rate limit nearing threshold remaining=46 (env=prod, region=eu-west-1, ip=238.80.220.55, request_id=khy9ufh1ycf294ev, trace_id=qt9u2e3zb38i4hp6ehk3hp8m, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 11:53:47 | WARN | db | Payment provider latency high (1129ms) (env=prod, region=us-east-1, ip=170.200.128.21, request_id=4oyy98zlde52ef15, trace_id=k8a5k5qydrs5rax9c0emmqiu, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 11:53:51 | WARN | profile | Circuit breaker half-open dependency=postgres (env=dev, region=me-south-1, ip=67.223.153.169, request_id=s619r9c2f276idjc, trace_id=e8axkfxsn0jmwnfvtu7ny8gb, ua="curl/8.4.0")
2026-02-01 11:54:06 | WARN | inventory | Slow response detected (1253ms) endpoint=/files/2545 (env=prod, region=me-south-1, ip=133.27.53.174, request_id=zk3coa56zqinq1uu, trace_id=2jvfmz7luzav7uyq43av3m0l, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 11:54:13 | WARN | db | Rate limit nearing threshold remaining=22 (env=prod, region=ap-southeast-1, ip=87.28.236.177, request_id=jwa903lauudgg25l, trace_id=xk8wnxko2wx58hxwuf9mwtfo, ua="PostmanRuntime/7.36.0")
2026-02-01 11:54:16 | WARN | cache | Rate limit nearing threshold remaining=11 (env=staging, region=me-south-1, ip=224.36.144.199, request_id=muk45ljxidirvtdg, trace_id=e9zf0ra8rmqi3j8fhrmennh2, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 11:54:17 | WARN | scheduler | Retrying request to upstream service attempt=3 (env=prod, region=ap-southeast-1, ip=52.251.101.163, request_id=mf53ngppn1330ssi, trace_id=kqxtwk4q8z4fw5nhzsw7qes0, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 11:54:18 | WARN | cache | High memory usage warning mem=83% (env=prod, region=eu-west-1, ip=51.192.133.245, request_id=igou9j0vjc1923dp, trace_id=nojp21dcv8srpg1c7xoryay6, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 11:54:22 | WARN | email | Queue backlog growing size=8652 (env=prod, region=eu-west-1, ip=93.86.200.51, request_id=k5syx3z0q7wehxz5, trace_id=njc3m32r0lon40th0kutpr3u, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 11:54:31 | WARN | payments | Disk usage above 80% disk=84% (env=prod, region=me-south-1, ip=192.99.56.62, request_id=4w54snf7oc1fd1z9, trace_id=13bz48mfzof7kn14phz5kc8t, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 11:54:32 | WARN | email | Circuit breaker half-open dependency=kms (env=prod, region=eu-west-1, ip=135.98.88.208, request_id=uzy9p5ogo9qu2dz5, trace_id=zw8hgnex22nk1acvws8sal7f, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 11:54:45 | WARN | storage | Disk usage above 80% disk=85% (env=prod, region=eu-west-1, ip=98.185.155.38, request_id=6j2i13nf6r3nm8fo, trace_id=kjpr9cr085lolhrdv2sz78zd, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 11:54:52 | WARN | db | Elevated error rate observed window_s=30 rate=2.9% (env=prod, region=eu-west-1, ip=215.161.82.136, request_id=90nquv3im9fzfyf4, trace_id=goax3gr6spapd28glv35x107, ua="PostmanRuntime/7.36.0")
2026-02-01 11:54:57 | WARN | cache | Circuit breaker half-open dependency=stripe (env=prod, region=me-south-1, ip=190.119.129.12, request_id=qs6bgxui04f71vgx, trace_id=qh5192aqqpi066mvjwshb9o2, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 11:55:01 | WARN | cdn | Slow response detected (61ms) endpoint=/login (env=staging, region=me-south-1, ip=73.181.172.243, request_id=swt79tmco0zs03hf, trace_id=4prkg1744xv0ptson04121p8, ua="curl/8.4.0")
2026-02-01 11:55:03 | WARN | email | High memory usage warning mem=73% (env=prod, region=eu-west-1, ip=229.73.190.80, request_id=bzapfrm8ixdx8hcu, trace_id=sjks4euacrdecvahs73h9d6k, ua="curl/8.4.0")
2026-02-01 11:55:10 | WARN | analytics | Disk usage above 80% disk=97% (env=prod, region=ap-southeast-1, ip=228.92.162.150, request_id=ft67q24n61fsdc0x, trace_id=qf4hp5ijqhs6121txpuxblf7, ua="curl/8.4.0")
2026-02-01 11:55:12 | WARN | frontend | Payment provider latency high (986ms) (env=dev, region=us-east-1, ip=41.142.102.120, request_id=kntya163s58q4emh, trace_id=33qdbyft1rgfuwkaw24o69l4, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 11:55:32 | WARN | inventory | Slow response detected (136ms) endpoint=/users/7782 (env=prod, region=us-east-1, ip=128.172.191.146, request_id=q4h4px4kl1q53i5b, trace_id=znv2ddzuf09bpxp0hmkkpl46, ua="curl/8.4.0")
2026-02-01 11:55:33 | WARN | auth | Circuit breaker half-open dependency=payments-api (env=dev, region=me-south-1, ip=195.59.2.244, request_id=bgdwc7j4qwispaye, trace_id=2swdugjclfy6lhcwvnt4rfzo, ua="PostmanRuntime/7.36.0")
2026-02-01 11:55:44 | WARN | kms | Disk usage above 80% disk=82% (env=prod, region=me-south-1, ip=80.218.140.41, request_id=p32vyg5trpjwcagh, trace_id=ipiq7vk5rg1yjfhqc0gew6fv, ua="PostmanRuntime/7.36.0")
2026-02-01 11:55:46 | WARN | notifications | Circuit breaker half-open dependency=s3 (env=prod, region=us-east-1, ip=73.74.38.201, request_id=3fer25bv2rncy579, trace_id=ukxw2kl6nppnu0tbgwzzuode, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 11:55:54 | WARN | kms | Temporary network jitter detected rtt_ms=806 (env=prod, region=eu-west-1, ip=98.109.154.38, request_id=kqgjvp103w0e2gmg, trace_id=zq6fsv4bk1diw5n9eeadl5ji, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 11:55:57 | WARN | scheduler | High memory usage warning mem=82% (env=prod, region=ap-southeast-1, ip=28.112.161.15, request_id=2h8eyuzgaxchqh3h, trace_id=xt1c5b02tnvx3ktugj0du6m9, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 11:56:03 | WARN | payments | Disk usage above 80% disk=85% (env=prod, region=ap-southeast-1, ip=187.196.108.110, request_id=tcm6uma2rrnwbq9y, trace_id=zim9ndiqlm7ehcty5lgykypm, ua="PostmanRuntime/7.36.0")
2026-02-01 11:56:17 | WARN | notifications | Elevated error rate observed window_s=120 rate=3.2% (env=staging, region=us-east-1, ip=194.185.128.50, request_id=s7j5obsctfo0tfp0, trace_id=3bm892xcm1b1bb8hlwp5sojv, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 11:56:18 | WARN | api | Retrying request to upstream service attempt=1 (env=prod, region=me-south-1, ip=88.16.205.252, request_id=ivpfql0cmp3ijkfm, trace_id=zkmoxpig0gwbbh93ynuukxj1, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 11:56:19 | WARN | cache | Rate limit nearing threshold remaining=5 (env=staging, region=eu-west-1, ip=222.121.4.146, request_id=7nktyugv0o3y44fg, trace_id=jwmq9gk2sjz55og2r3nref9o, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 11:56:21 | WARN | scheduler | High memory usage warning mem=74% (env=staging, region=eu-west-1, ip=241.75.170.118, request_id=fa5ltxscqq20iotz, trace_id=dgljow4qgdp33ogmc26ep7gw, ua="curl/8.4.0")
2026-02-01 11:56:26 | WARN | auth | Rate limit nearing threshold remaining=14 (env=prod, region=eu-west-1, ip=158.115.86.66, request_id=dfjudgvw7i0l7aqa, trace_id=jnzv6vfaasji51yuh4zusdr7, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 11:56:27 | WARN | analytics | Temporary network jitter detected rtt_ms=430 (env=prod, region=ap-southeast-1, ip=236.60.191.152, request_id=gadonkymo10ticb5, trace_id=lcbok7686t4mnx7zwv6ni0i6, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 11:56:33 | WARN | inventory | High memory usage warning mem=62% (env=staging, region=eu-west-1, ip=4.63.73.48, request_id=qstuqvt8f9kihz9u, trace_id=lheojirm7xwj2bd6agfgyl66, ua="PostmanRuntime/7.36.0")
2026-02-01 11:56:36 | WARN | email | Slow response detected (882ms) endpoint=/users/3086/profile (env=prod, region=eu-west-1, ip=11.123.155.132, request_id=qp3yboa1db1l1jkg, trace_id=jtvzfhwii5tfxehid5t3c4hz, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 11:56:41 | WARN | frontend | Disk usage above 80% disk=88% (env=prod, region=me-south-1, ip=254.103.90.159, request_id=jubp2f0rpfbmo0iq, trace_id=za1qakvxns0854az84ajhbun, ua="PostmanRuntime/7.36.0")
2026-02-01 11:56:57 | WARN | db | Payment provider latency high (1696ms) (env=prod, region=us-east-1, ip=40.71.207.22, request_id=iyq8im7qesismgrj, trace_id=vxgug35m6icaqdsxsi1y3a5s, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 11:57:01 | WARN | kms | Temporary network jitter detected rtt_ms=611 (env=prod, region=eu-west-1, ip=27.37.163.90, request_id=1tk8rf89zclucuup, trace_id=p0lwl1rrtzbu7or97tj68vlh, ua="curl/8.4.0")
2026-02-01 11:57:12 | WARN | db | High memory usage warning mem=74% (env=prod, region=ap-southeast-1, ip=163.193.111.234, request_id=bc2ksw6qa45bbj2s, trace_id=pu90m6isk30dyrdv9u31f3bc, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 11:57:14 | WARN | api | Retrying request to upstream service attempt=1 (env=dev, region=us-east-1, ip=53.107.124.84, request_id=urpbewviahefw0rv, trace_id=os8nz80o5fyazlvamncdsx9x, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 11:57:22 | WARN | frontend | Queue backlog growing size=9941 (env=dev, region=us-east-1, ip=151.39.33.91, request_id=krsxp657kxxsj708, trace_id=k4aksep3s06msksmrzr11hzg, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 11:57:26 | WARN | api | Disk usage above 80% disk=98% (env=dev, region=us-east-1, ip=212.215.228.90, request_id=bhmatedp2e64j3l0, trace_id=85ounclnpwx01qmhe0ssrx9a, ua="PostmanRuntime/7.36.0")
2026-02-01 11:57:29 | WARN | notifications | Elevated error rate observed window_s=30 rate=9.0% (env=prod, region=me-south-1, ip=239.94.96.225, request_id=0hil8tohva7rkinq, trace_id=1vm3xf4byoh7dev3hxtz785z, ua="curl/8.4.0")
2026-02-01 11:57:41 | WARN | notifications | Slow response detected (1227ms) endpoint=/payments/charge (env=prod, region=us-east-1, ip=113.40.189.185, request_id=s87uur6sbnvbjp38, trace_id=8erktwxkylbsbdsbajnz5ueu, ua="PostmanRuntime/7.36.0")
2026-02-01 11:57:43 | WARN | inventory | Disk usage above 80% disk=85% (env=prod, region=us-east-1, ip=146.103.208.222, request_id=nz3x1058kj2dmyzj, trace_id=a5jrtcoftd075iwvfomhzca6, ua="PostmanRuntime/7.36.0")
2026-02-01 11:57:44 | WARN | worker | Queue backlog growing size=1672 (env=staging, region=us-east-1, ip=31.143.56.29, request_id=89bnct5o6lcvpoxw, trace_id=zxz9aebnycbqlxagpyea7eie, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 11:57:45 | WARN | payments | Disk usage above 80% disk=85% (env=prod, region=eu-west-1, ip=221.72.9.252, request_id=5ys8boe83vodu33h, trace_id=hcq9y823prp1yc14oxtzyua7, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
